Experiment	bias spectroscopy	
Saved Date	01.01.2000 00:00:00	
User		
Date	01.01.2000 00:00:00	
X (m)	4.96447E-9	
Y (m)	6.49409E-9	
Z (m)	-173.056E-9	
Z offset (m)	0E+0	
Settling time (s)	800E-6	
Integration time (s)	6E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	01.01.2000 00:00:00	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 6 (V)	Bias (V)	OC M1 Freq. Shift (Hz)	Current [bwd] (A)	Input 6 [bwd] (V)	Bias [bwd] (V)	OC M1 Freq. Shift [bwd] (Hz)
-7.85000E-2	1.46171E-12	9.89223E-3	-7.85000E-2	-2.24158E+1	-6.50532E-12	1.13453E-2	-7.85000E-2	-2.24983E+1
-7.91500E-2	-5.47665E-12	1.00914E-2	-7.91500E-2	-2.23493E+1	5.15423E-13	1.16931E-2	-7.91500E-2	-2.23639E+1
-7.98000E-2	-1.05642E-11	1.05430E-2	-7.98000E-2	-2.26320E+1	2.21199E-12	1.14213E-2	-7.98000E-2	-2.24481E+1
-8.04500E-2	-8.18820E-12	1.06720E-2	-8.04500E-2	-2.27685E+1	-3.74302E-12	1.06420E-2	-8.04500E-2	-2.23676E+1
-8.11000E-2	-1.04655E-12	1.03261E-2	-8.11000E-2	-2.22885E+1	-1.03189E-11	1.04924E-2	-8.11000E-2	-2.25938E+1
-8.17500E-2	2.96478E-12	9.91584E-3	-8.17500E-2	-2.26502E+1	-1.02839E-11	1.11286E-2	-8.17500E-2	-2.26127E+1
-8.24000E-2	-8.01687E-13	9.92688E-3	-8.24000E-2	-2.25528E+1	-4.14501E-12	1.20469E-2	-8.24000E-2	-2.24115E+1
-8.30500E-2	-8.21104E-12	1.04257E-2	-8.30500E-2	-2.25378E+1	1.79532E-12	1.22015E-2	-8.30500E-2	-2.26207E+1
-8.37000E-2	-1.07641E-11	1.09508E-2	-8.37000E-2	-2.22935E+1	4.04791E-13	1.14150E-2	-8.37000E-2	-2.25079E+1
-8.43500E-2	-5.89946E-12	1.07932E-2	-8.43500E-2	-2.23909E+1	-6.57444E-12	1.05337E-2	-8.43500E-2	-2.25426E+1
-8.50000E-2	1.02796E-12	1.00781E-2	-8.50000E-2	-2.25246E+1	-1.13220E-11	1.03039E-2	-8.50000E-2	-2.25719E+1
-8.56500E-2	2.34009E-12	9.34441E-3	-8.56500E-2	-2.21157E+1	-8.84811E-12	1.08084E-2	-8.56500E-2	-2.25519E+1
-8.63000E-2	-3.71267E-12	9.25520E-3	-8.63000E-2	-2.24707E+1	-1.78350E-12	1.11991E-2	-8.63000E-2	-2.23359E+1
-8.69500E-2	-1.02190E-11	9.74170E-3	-8.69500E-2	-2.24675E+1	2.12904E-12	1.09808E-2	-8.69500E-2	-2.25158E+1
-8.76000E-2	-9.86269E-12	1.01784E-2	-8.76000E-2	-2.26456E+1	-1.90495E-12	1.03353E-2	-8.76000E-2	-2.24164E+1
-8.82500E-2	-3.34797E-12	9.75289E-3	-8.82500E-2	-2.24229E+1	-9.27844E-12	1.00461E-2	-8.82500E-2	-2.24988E+1
-8.89000E-2	2.20471E-12	8.94121E-3	-8.89000E-2	-2.23759E+1	-1.16119E-11	1.05289E-2	-8.89000E-2	-2.24348E+1
-8.95500E-2	4.80293E-13	8.63255E-3	-8.95500E-2	-2.24903E+1	-6.49959E-12	1.13394E-2	-8.95500E-2	-2.23899E+1
-9.02000E-2	-6.67372E-12	8.99482E-3	-9.02000E-2	-2.24691E+1	3.26709E-13	1.16904E-2	-9.02000E-2	-2.23299E+1
-9.08500E-2	-1.13343E-11	1.00035E-2	-9.08500E-2	-2.24940E+1	1.34063E-12	1.13003E-2	-9.08500E-2	-2.25330E+1
-9.15000E-2	-8.27178E-12	1.04971E-2	-9.15000E-2	-2.24986E+1	-4.77393E-12	1.06272E-2	-9.15000E-2	-2.24792E+1
-9.21500E-2	-1.07151E-12	1.02247E-2	-9.21500E-2	-2.25641E+1	-1.11976E-11	1.02661E-2	-9.21500E-2	-2.23963E+1
-9.28000E-2	2.24643E-12	9.63735E-3	-9.28000E-2	-2.25592E+1	-1.05505E-11	1.05904E-2	-9.28000E-2	-2.24144E+1
-9.34500E-2	-1.83094E-12	9.58261E-3	-9.34500E-2	-2.25193E+1	-3.94700E-12	1.10207E-2	-9.34500E-2	-2.24782E+1
-9.41000E-2	-9.25483E-12	1.01284E-2	-9.41000E-2	-2.23082E+1	1.50788E-12	1.10906E-2	-9.41000E-2	-2.23638E+1
-9.47500E-2	-1.11795E-11	1.05037E-2	-9.47500E-2	-2.22318E+1	-3.99489E-13	1.08753E-2	-9.47500E-2	-2.24625E+1
-9.54000E-2	-5.86600E-12	1.02478E-2	-9.54000E-2	-2.26608E+1	-7.72391E-12	1.05630E-2	-9.54000E-2	-2.25519E+1
-9.60500E-2	7.13075E-13	9.26669E-3	-9.60500E-2	-2.26017E+1	-1.20429E-11	1.07217E-2	-9.60500E-2	-2.23930E+1
-9.67000E-2	1.38636E-12	8.63728E-3	-9.67000E-2	-2.24267E+1	-8.80966E-12	1.11942E-2	-9.67000E-2	-2.24602E+1
-9.73500E-2	-4.77055E-12	8.84382E-3	-9.73500E-2	-2.22647E+1	-1.56730E-12	1.13993E-2	-9.73500E-2	-2.23862E+1
-9.80000E-2	-1.10460E-11	9.59785E-3	-9.80000E-2	-2.27677E+1	1.45585E-12	1.12960E-2	-9.80000E-2	-2.26367E+1
-9.86500E-2	-1.03384E-11	9.84598E-3	-9.86500E-2	-2.24392E+1	-2.89225E-12	1.06806E-2	-9.86500E-2	-2.24412E+1
-9.93000E-2	-3.27044E-12	9.18170E-3	-9.93000E-2	-2.26311E+1	-1.00525E-11	1.01893E-2	-9.93000E-2	-2.27548E+1
-9.99500E-2	1.66400E-12	8.29931E-3	-9.99500E-2	-2.23827E+1	-1.19887E-11	1.03166E-2	-9.99500E-2	-2.24226E+1
-1.00600E-1	-4.00089E-13	8.10827E-3	-1.00600E-1	-2.25298E+1	-6.32211E-12	1.09854E-2	-1.00600E-1	-2.25802E+1
-1.01250E-1	-7.69357E-12	8.77149E-3	-1.01250E-1	-2.24215E+1	2.96878E-13	1.13984E-2	-1.01250E-1	-2.23681E+1
-1.01900E-1	-1.19814E-11	9.51535E-3	-1.01900E-1	-2.26408E+1	8.09247E-13	1.11210E-2	-1.01900E-1	-2.26020E+1
-1.02550E-1	-8.56107E-12	9.57647E-3	-1.02550E-1	-2.22316E+1	-5.71314E-12	1.01757E-2	-1.02550E-1	-2.24521E+1
-1.03200E-1	-1.20948E-12	9.05837E-3	-1.03200E-1	-2.25035E+1	-1.16763E-11	9.36643E-3	-1.03200E-1	-2.25470E+1
-1.03850E-1	1.55098E-12	8.63741E-3	-1.03850E-1	-2.25091E+1	-1.07914E-11	9.40667E-3	-1.03850E-1	-2.26968E+1
-1.04500E-1	-3.06787E-12	8.93830E-3	-1.04500E-1	-2.25624E+1	-3.71907E-12	1.00805E-2	-1.04500E-1	-2.22819E+1
-1.05150E-1	-1.02504E-11	9.78353E-3	-1.05150E-1	-2.25321E+1	1.31514E-12	1.04972E-2	-1.05150E-1	-2.26563E+1
-1.05800E-1	-1.17446E-11	1.03277E-2	-1.05800E-1	-2.25495E+1	-1.32839E-12	1.02538E-2	-1.05800E-1	-2.25702E+1
-1.06450E-1	-6.06555E-12	1.00757E-2	-1.06450E-1	-2.25904E+1	-8.42221E-12	9.72410E-3	-1.06450E-1	-2.25202E+1
-1.07100E-1	4.47273E-13	9.39768E-3	-1.07100E-1	-2.25265E+1	-1.24143E-11	9.72641E-3	-1.07100E-1	-2.22986E+1
-1.07750E-1	4.13045E-13	9.06130E-3	-1.07750E-1	-2.26074E+1	-8.65070E-12	1.04514E-2	-1.07750E-1	-2.27814E+1
-1.08400E-1	-5.99782E-12	9.52059E-3	-1.08400E-1	-2.26603E+1	-1.43097E-12	1.10699E-2	-1.08400E-1	-2.24136E+1
-1.09050E-1	-1.19399E-11	1.02325E-2	-1.09050E-1	-2.25228E+1	1.19504E-12	1.08621E-2	-1.09050E-1	-2.25863E+1
-1.09700E-1	-1.05783E-11	1.05004E-2	-1.09700E-1	-2.22423E+1	-3.62933E-12	9.91550E-3	-1.09700E-1	-2.22593E+1
-1.10350E-1	-3.49840E-12	1.04656E-2	-1.10350E-1	-2.27045E+1	-1.07470E-11	9.23977E-3	-1.10350E-1	-2.23528E+1
-1.11000E-1	1.19086E-12	1.01926E-2	-1.11000E-1	-2.24228E+1	-1.20875E-11	9.53535E-3	-1.11000E-1	-2.24729E+1
-1.11650E-1	-1.39735E-12	1.03637E-2	-1.11650E-1	-2.24125E+1	-6.16310E-12	1.04930E-2	-1.11650E-1	-2.24679E+1
-1.12300E-1	-8.80492E-12	1.10561E-2	-1.12300E-1	-2.27693E+1	4.20577E-13	1.10811E-2	-1.12300E-1	-2.24717E+1
-1.12950E-1	-1.26436E-11	1.17617E-2	-1.12950E-1	-2.22813E+1	1.47272E-13	1.08929E-2	-1.12950E-1	-2.25188E+1
-1.13600E-1	-8.65008E-12	1.19952E-2	-1.13600E-1	-2.26000E+1	-6.52968E-12	1.04113E-2	-1.13600E-1	-2.24041E+1
-1.14250E-1	-1.44679E-12	1.16190E-2	-1.14250E-1	-2.22488E+1	-1.23043E-11	1.05392E-2	-1.14250E-1	-2.24473E+1
-1.14900E-1	1.00611E-12	1.11700E-2	-1.14900E-1	-2.25757E+1	-1.08088E-11	1.13340E-2	-1.14900E-1	-2.24374E+1
-1.15550E-1	-4.21479E-12	1.11016E-2	-1.15550E-1	-2.25432E+1	-3.68634E-12	1.21384E-2	-1.15550E-1	-2.26779E+1
-1.16200E-1	-1.10497E-11	1.12774E-2	-1.16200E-1	-2.23795E+1	8.69538E-13	1.19976E-2	-1.16200E-1	-2.25101E+1
-1.16850E-1	-1.23213E-11	1.16362E-2	-1.16850E-1	-2.26521E+1	-2.00320E-12	1.11768E-2	-1.16850E-1	-2.23822E+1
-1.17500E-1	-6.21707E-12	1.14290E-2	-1.17500E-1	-2.23670E+1	-9.32156E-12	1.05495E-2	-1.17500E-1	-2.23571E+1
-1.18150E-1	3.02392E-13	1.09260E-2	-1.18150E-1	-2.25610E+1	-1.28540E-11	1.08230E-2	-1.18150E-1	-2.25476E+1
-1.18800E-1	-4.43104E-13	1.07949E-2	-1.18800E-1	-2.26634E+1	-8.78329E-12	1.15449E-2	-1.18800E-1	-2.23670E+1
-1.19450E-1	-7.16231E-12	1.11857E-2	-1.19450E-1	-2.27233E+1	-1.56371E-12	1.19267E-2	-1.19450E-1	-2.25380E+1
-1.20100E-1	-1.25899E-11	1.20763E-2	-1.20100E-1	-2.24847E+1	5.67670E-13	1.13782E-2	-1.20100E-1	-2.23454E+1
-1.20750E-1	-1.08369E-11	1.26110E-2	-1.20750E-1	-2.25206E+1	-4.81032E-12	1.05104E-2	-1.20750E-1	-2.25246E+1
-1.21400E-1	-3.67495E-12	1.22015E-2	-1.21400E-1	-2.25986E+1	-1.16228E-11	1.01851E-2	-1.21400E-1	-2.25521E+1
-1.22050E-1	6.36986E-13	1.13857E-2	-1.22050E-1	-2.24193E+1	-1.24022E-11	1.04465E-2	-1.22050E-1	-2.22736E+1
-1.22700E-1	-2.57229E-12	1.08712E-2	-1.22700E-1	-2.25731E+1	-6.14445E-12	1.10569E-2	-1.22700E-1	-2.26596E+1
-1.23350E-1	-1.00763E-11	1.12154E-2	-1.23350E-1	-2.26702E+1	1.41780E-14	1.13975E-2	-1.23350E-1	-2.24200E+1
-1.24000E-1	-1.32765E-11	1.17841E-2	-1.24000E-1	-2.22861E+1	-9.62262E-13	1.11236E-2	-1.24000E-1	-2.24988E+1
-1.24650E-1	-8.76664E-12	1.18798E-2	-1.24650E-1	-2.23547E+1	-7.77912E-12	1.10929E-2	-1.24650E-1	-2.26446E+1
-1.25300E-1	-1.61886E-12	1.13073E-2	-1.25300E-1	-2.23747E+1	-1.30249E-11	1.14650E-2	-1.25300E-1	-2.24582E+1
-1.25950E-1	3.20142E-13	1.08029E-2	-1.25950E-1	-2.26672E+1	-1.08499E-11	1.25166E-2	-1.25950E-1	-2.24230E+1
-1.26600E-1	-5.29282E-12	1.11979E-2	-1.26600E-1	-2.25246E+1	-3.70843E-12	1.35645E-2	-1.26600E-1	-2.26749E+1
-1.27250E-1	-1.19889E-11	1.23665E-2	-1.27250E-1	-2.25273E+1	3.45625E-13	1.41114E-2	-1.27250E-1	-2.25794E+1
-1.27900E-1	-1.23914E-11	1.33834E-2	-1.27900E-1	-2.24564E+1	-3.24016E-12	1.41101E-2	-1.27900E-1	-2.25961E+1
-1.28550E-1	-6.32164E-12	1.34573E-2	-1.28550E-1	-2.23699E+1	-1.06511E-11	1.38393E-2	-1.28550E-1	-2.24743E+1
-1.29200E-1	-3.56058E-13	1.29413E-2	-1.29200E-1	-2.24897E+1	-1.34837E-11	1.42105E-2	-1.29200E-1	-2.26325E+1
-1.29850E-1	-1.30138E-12	1.26356E-2	-1.29850E-1	-2.25506E+1	-8.88688E-12	1.47995E-2	-1.29850E-1	-2.25968E+1
-1.30500E-1	-8.24940E-12	1.31689E-2	-1.30500E-1	-2.26323E+1	-1.95349E-12	1.50219E-2	-1.30500E-1	-2.26303E+1
-1.31150E-1	-1.33110E-11	1.37826E-2	-1.31150E-1	-2.23902E+1	-4.91888E-13	1.47211E-2	-1.31150E-1	-2.24056E+1
-1.31800E-1	-1.09226E-11	1.37135E-2	-1.31800E-1	-2.22017E+1	-6.19351E-12	1.39624E-2	-1.31800E-1	-2.26976E+1
-1.32450E-1	-3.78001E-12	1.27431E-2	-1.32450E-1	-2.26321E+1	-1.29408E-11	1.35060E-2	-1.32450E-1	-2.26041E+1
-1.33100E-1	1.29108E-14	1.17878E-2	-1.33100E-1	-2.26789E+1	-1.28680E-11	1.36646E-2	-1.33100E-1	-2.27049E+1
-1.33750E-1	-3.56255E-12	1.17567E-2	-1.33750E-1	-2.22779E+1	-6.41767E-12	1.42564E-2	-1.33750E-1	-2.26777E+1
-1.34400E-1	-1.08396E-11	1.25106E-2	-1.34400E-1	-2.25471E+1	-7.09447E-13	1.44166E-2	-1.34400E-1	-2.24411E+1
-1.35050E-1	-1.37384E-11	1.31618E-2	-1.35050E-1	-2.26200E+1	-2.09314E-12	1.42638E-2	-1.35050E-1	-2.28026E+1
-1.35700E-1	-8.76753E-12	1.31324E-2	-1.35700E-1	-2.26031E+1	-9.33780E-12	1.37572E-2	-1.35700E-1	-2.23897E+1
-1.36350E-1	-1.87185E-12	1.26749E-2	-1.36350E-1	-2.24514E+1	-1.41860E-11	1.37412E-2	-1.36350E-1	-2.26727E+1
-1.37000E-1	-5.19793E-13	1.24761E-2	-1.37000E-1	-2.24479E+1	-1.14651E-11	1.44773E-2	-1.37000E-1	-2.25511E+1
-1.37650E-1	-6.37540E-12	1.31450E-2	-1.37650E-1	-2.26703E+1	-4.28935E-12	1.54269E-2	-1.37650E-1	-2.26609E+1
-1.38300E-1	-1.29243E-11	1.39890E-2	-1.38300E-1	-2.23946E+1	-4.69896E-13	1.58256E-2	-1.38300E-1	-2.25280E+1
-1.38950E-1	-1.27998E-11	1.42932E-2	-1.38950E-1	-2.25272E+1	-4.64061E-12	1.53447E-2	-1.38950E-1	-2.26034E+1
-1.39600E-1	-6.23184E-12	1.37596E-2	-1.39600E-1	-2.24187E+1	-1.19871E-11	1.47329E-2	-1.39600E-1	-2.27252E+1
-1.40250E-1	-5.61184E-13	1.31112E-2	-1.40250E-1	-2.25352E+1	-1.44062E-11	1.47363E-2	-1.40250E-1	-2.26255E+1
-1.40900E-1	-2.13227E-12	1.30286E-2	-1.40900E-1	-2.27912E+1	-9.18907E-12	1.54703E-2	-1.40900E-1	-2.26933E+1
-1.41550E-1	-9.08367E-12	1.34995E-2	-1.41550E-1	-2.24237E+1	-2.47051E-12	1.62388E-2	-1.41550E-1	-2.24757E+1
-1.42200E-1	-1.41818E-11	1.38127E-2	-1.42200E-1	-2.24939E+1	-1.66833E-12	1.62370E-2	-1.42200E-1	-2.27493E+1
-1.42850E-1	-1.11345E-11	1.37597E-2	-1.42850E-1	-2.26526E+1	-7.74885E-12	1.55231E-2	-1.42850E-1	-2.26722E+1
-1.43500E-1	-3.83908E-12	1.32587E-2	-1.43500E-1	-2.28583E+1	-1.41435E-11	1.50231E-2	-1.43500E-1	-2.24644E+1
-1.44150E-1	-3.51728E-13	1.29150E-2	-1.44150E-1	-2.23053E+1	-1.35627E-11	1.51777E-2	-1.44150E-1	-2.26120E+1
-1.44800E-1	-4.53011E-12	1.30335E-2	-1.44800E-1	-2.26051E+1	-6.93691E-12	1.58249E-2	-1.44800E-1	-2.24789E+1
-1.45450E-1	-1.20121E-11	1.36929E-2	-1.45450E-1	-2.27241E+1	-1.53543E-12	1.58387E-2	-1.45450E-1	-2.25737E+1
-1.46100E-1	-1.41413E-11	1.41821E-2	-1.46100E-1	-2.23843E+1	-3.54921E-12	1.49052E-2	-1.46100E-1	-2.26549E+1
-1.46750E-1	-8.63787E-12	1.40880E-2	-1.46750E-1	-2.26369E+1	-1.05813E-11	1.38263E-2	-1.46750E-1	-2.25519E+1
-1.47400E-1	-1.85815E-12	1.35617E-2	-1.47400E-1	-2.25080E+1	-1.51864E-11	1.35973E-2	-1.47400E-1	-2.26745E+1
-1.48050E-1	-1.19844E-12	1.32118E-2	-1.48050E-1	-2.23956E+1	-1.19560E-11	1.42599E-2	-1.48050E-1	-2.26499E+1
-1.48700E-1	-7.48430E-12	1.33249E-2	-1.48700E-1	-2.25042E+1	-4.70214E-12	1.49597E-2	-1.48700E-1	-2.24785E+1
-1.49350E-1	-1.36709E-11	1.39189E-2	-1.49350E-1	-2.25294E+1	-1.59148E-12	1.49857E-2	-1.49350E-1	-2.24895E+1
-1.50000E-1	-1.30176E-11	1.43464E-2	-1.50000E-1	-2.28428E+1	-6.16725E-12	1.44935E-2	-1.50000E-1	-2.24339E+1
-1.50650E-1	-6.18692E-12	1.42305E-2	-1.50650E-1	-2.23090E+1	-1.33544E-11	1.41157E-2	-1.50650E-1	-2.27146E+1
-1.51300E-1	-8.78171E-13	1.38849E-2	-1.51300E-1	-2.26681E+1	-1.50130E-11	1.45114E-2	-1.51300E-1	-2.27153E+1
-1.51950E-1	-3.04098E-12	1.38304E-2	-1.51950E-1	-2.25880E+1	-9.50127E-12	1.51861E-2	-1.51950E-1	-2.27041E+1
-1.52600E-1	-1.02306E-11	1.43492E-2	-1.52600E-1	-2.26334E+1	-2.78546E-12	1.53367E-2	-1.52600E-1	-2.24423E+1
-1.53250E-1	-1.44867E-11	1.50106E-2	-1.53250E-1	-2.23096E+1	-2.50208E-12	1.47896E-2	-1.53250E-1	-2.26946E+1
-1.53900E-1	-1.11942E-11	1.51990E-2	-1.53900E-1	-2.25751E+1	-8.90080E-12	1.41296E-2	-1.53900E-1	-2.26149E+1
-1.54550E-1	-3.73528E-12	1.45632E-2	-1.54550E-1	-2.23421E+1	-1.50775E-11	1.40480E-2	-1.54550E-1	-2.28202E+1
-1.55200E-1	-8.61533E-13	1.37371E-2	-1.55200E-1	-2.23496E+1	-1.38578E-11	1.46625E-2	-1.55200E-1	-2.25179E+1
-1.55850E-1	-5.60398E-12	1.35108E-2	-1.55850E-1	-2.26354E+1	-6.86985E-12	1.52445E-2	-1.55850E-1	-2.27420E+1
-1.56500E-1	-1.28366E-11	1.38789E-2	-1.56500E-1	-2.24897E+1	-1.98826E-12	1.51851E-2	-1.56500E-1	-2.24952E+1
-1.57150E-1	-1.44924E-11	1.43625E-2	-1.57150E-1	-2.26982E+1	-4.38850E-12	1.46067E-2	-1.57150E-1	-2.25675E+1
-1.57800E-1	-8.84265E-12	1.39901E-2	-1.57800E-1	-2.26033E+1	-1.16159E-11	1.41666E-2	-1.57800E-1	-2.27802E+1
-1.58450E-1	-2.10348E-12	1.30596E-2	-1.58450E-1	-2.24788E+1	-1.55362E-11	1.42942E-2	-1.58450E-1	-2.25689E+1
-1.59100E-1	-2.10376E-12	1.23641E-2	-1.59100E-1	-2.25516E+1	-1.19203E-11	1.47039E-2	-1.59100E-1	-2.25973E+1
-1.59750E-1	-8.53135E-12	1.26180E-2	-1.59750E-1	-2.26545E+1	-4.66844E-12	1.49314E-2	-1.59750E-1	-2.25606E+1
-1.60400E-1	-1.45232E-11	1.34998E-2	-1.60400E-1	-2.24704E+1	-2.24663E-12	1.45069E-2	-1.60400E-1	-2.26095E+1
-1.61050E-1	-1.32477E-11	1.40421E-2	-1.61050E-1	-2.27924E+1	-7.06133E-12	1.39181E-2	-1.61050E-1	-2.27696E+1
-1.61700E-1	-6.27754E-12	1.35464E-2	-1.61700E-1	-2.26604E+1	-1.38509E-11	1.35257E-2	-1.61700E-1	-2.26092E+1
-1.62350E-1	-1.43234E-12	1.26480E-2	-1.62350E-1	-2.23078E+1	-1.52942E-11	1.36847E-2	-1.62350E-1	-2.27156E+1
-1.63000E-1	-4.28439E-12	1.23056E-2	-1.63000E-1	-2.25044E+1	-9.33486E-12	1.40883E-2	-1.63000E-1	-2.24467E+1
-1.63650E-1	-1.15003E-11	1.27646E-2	-1.63650E-1	-2.24943E+1	-2.72392E-12	1.41220E-2	-1.63650E-1	-2.25307E+1
-1.64300E-1	-1.52247E-11	1.33227E-2	-1.64300E-1	-2.27533E+1	-3.07193E-12	1.37116E-2	-1.64300E-1	-2.26042E+1
-1.64950E-1	-1.13490E-11	1.31132E-2	-1.64950E-1	-2.25083E+1	-9.81969E-12	1.29771E-2	-1.64950E-1	-2.24252E+1
-1.65600E-1	-4.17814E-12	1.23138E-2	-1.65600E-1	-2.23549E+1	-1.53217E-11	1.26123E-2	-1.65600E-1	-2.26613E+1
-1.66250E-1	-1.67570E-12	1.17521E-2	-1.66250E-1	-2.26076E+1	-1.38394E-11	1.27470E-2	-1.66250E-1	-2.27205E+1
-1.66900E-1	-6.83209E-12	1.22950E-2	-1.66900E-1	-2.27275E+1	-6.73563E-12	1.31952E-2	-1.66900E-1	-2.24702E+1
-1.67550E-1	-1.39143E-11	1.33706E-2	-1.67550E-1	-2.24835E+1	-2.11302E-12	1.34228E-2	-1.67550E-1	-2.24858E+1
-1.68200E-1	-1.49079E-11	1.40627E-2	-1.68200E-1	-2.25758E+1	-5.25246E-12	1.29994E-2	-1.68200E-1	-2.26936E+1
-1.68850E-1	-8.82211E-12	1.37370E-2	-1.68850E-1	-2.26343E+1	-1.25111E-11	1.24834E-2	-1.68850E-1	-2.24988E+1
-1.69500E-1	-2.61134E-12	1.29395E-2	-1.69500E-1	-2.24864E+1	-1.58990E-11	1.25686E-2	-1.69500E-1	-2.27238E+1
-1.70150E-1	-3.04402E-12	1.26124E-2	-1.70150E-1	-2.25606E+1	-1.15902E-11	1.32109E-2	-1.70150E-1	-2.26093E+1
-1.70800E-1	-9.83071E-12	1.28070E-2	-1.70800E-1	-2.24705E+1	-4.43040E-12	1.37520E-2	-1.70800E-1	-2.25964E+1
-1.71450E-1	-1.56049E-11	1.33028E-2	-1.71450E-1	-2.27383E+1	-2.40037E-12	1.33358E-2	-1.71450E-1	-2.26585E+1
-1.72100E-1	-1.37986E-11	1.31906E-2	-1.72100E-1	-2.26785E+1	-7.64827E-12	1.23859E-2	-1.72100E-1	-2.28087E+1
-1.72750E-1	-6.52896E-12	1.25752E-2	-1.72750E-1	-2.25009E+1	-1.45138E-11	1.17222E-2	-1.72750E-1	-2.25074E+1
-1.73400E-1	-1.97478E-12	1.20347E-2	-1.73400E-1	-2.25865E+1	-1.53620E-11	1.19669E-2	-1.73400E-1	-2.29170E+1
-1.74050E-1	-5.42788E-12	1.21533E-2	-1.74050E-1	-2.27522E+1	-9.06361E-12	1.28707E-2	-1.74050E-1	-2.23780E+1
-1.74700E-1	-1.26920E-11	1.27474E-2	-1.74700E-1	-2.24636E+1	-2.82627E-12	1.32140E-2	-1.74700E-1	-2.26912E+1
-1.75350E-1	-1.61214E-11	1.29225E-2	-1.75350E-1	-2.24540E+1	-3.67838E-12	1.25099E-2	-1.75350E-1	-2.26218E+1
-1.76000E-1	-1.16819E-11	1.27700E-2	-1.76000E-1	-2.27685E+1	-1.05300E-11	1.12534E-2	-1.76000E-1	-2.25192E+1
-1.76650E-1	-4.49223E-12	1.23131E-2	-1.76650E-1	-2.22256E+1	-1.59107E-11	1.05509E-2	-1.76650E-1	-2.26673E+1
-1.77300E-1	-2.69413E-12	1.22597E-2	-1.77300E-1	-2.25270E+1	-1.38357E-11	1.09164E-2	-1.77300E-1	-2.26413E+1
-1.77950E-1	-8.14631E-12	1.28360E-2	-1.77950E-1	-2.27472E+1	-6.58993E-12	1.13919E-2	-1.77950E-1	-2.26461E+1
-1.78600E-1	-1.49330E-11	1.35894E-2	-1.78600E-1	-2.25284E+1	-2.45482E-12	1.11529E-2	-1.78600E-1	-2.23997E+1
-1.79250E-1	-1.53774E-11	1.38228E-2	-1.79250E-1	-2.25443E+1	-5.88196E-12	1.01614E-2	-1.79250E-1	-2.28546E+1
-1.79900E-1	-9.28956E-12	1.34583E-2	-1.79900E-1	-2.25072E+1	-1.35117E-11	9.34862E-3	-1.79900E-1	-2.27977E+1
-1.80550E-1	-3.25425E-12	1.27752E-2	-1.80550E-1	-2.26611E+1	-1.62838E-11	9.66980E-3	-1.80550E-1	-2.24304E+1
-1.81200E-1	-4.20719E-12	1.26173E-2	-1.81200E-1	-2.24999E+1	-1.15295E-11	1.07580E-2	-1.81200E-1	-2.26832E+1
-1.81850E-1	-1.11651E-11	1.29310E-2	-1.81850E-1	-2.24578E+1	-4.81819E-12	1.16224E-2	-1.81850E-1	-2.25649E+1
-1.82500E-1	-1.63284E-11	1.36548E-2	-1.82500E-1	-2.27155E+1	-3.22020E-12	1.15628E-2	-1.82500E-1	-2.24914E+1
-1.83150E-1	-1.38728E-11	1.40423E-2	-1.83150E-1	-2.25681E+1	-8.83190E-12	1.09396E-2	-1.83150E-1	-2.23102E+1
-1.83800E-1	-6.86782E-12	1.37152E-2	-1.83800E-1	-2.26951E+1	-1.55217E-11	1.07920E-2	-1.83800E-1	-2.26395E+1
-1.84450E-1	-2.92550E-12	1.32807E-2	-1.84450E-1	-2.24122E+1	-1.57455E-11	1.12266E-2	-1.84450E-1	-2.26789E+1
-1.85100E-1	-6.62432E-12	1.32164E-2	-1.85100E-1	-2.26383E+1	-9.22594E-12	1.20571E-2	-1.85100E-1	-2.28220E+1
-1.85750E-1	-1.39899E-11	1.36752E-2	-1.85750E-1	-2.25771E+1	-3.38896E-12	1.23025E-2	-1.85750E-1	-2.27529E+1
-1.86400E-1	-1.69003E-11	1.41327E-2	-1.86400E-1	-2.26764E+1	-4.83651E-12	1.21776E-2	-1.86400E-1	-2.25403E+1
-1.87050E-1	-1.19165E-11	1.39131E-2	-1.87050E-1	-2.27599E+1	-1.19278E-11	1.20035E-2	-1.87050E-1	-2.26195E+1
-1.87700E-1	-4.78685E-12	1.30329E-2	-1.87700E-1	-2.25629E+1	-1.68908E-11	1.23241E-2	-1.87700E-1	-2.27538E+1
-1.88350E-1	-3.61032E-12	1.21391E-2	-1.88350E-1	-2.27976E+1	-1.41379E-11	1.30763E-2	-1.88350E-1	-2.26793E+1
-1.89000E-1	-9.34916E-12	1.17562E-2	-1.89000E-1	-2.25043E+1	-7.04915E-12	1.35218E-2	-1.89000E-1	-2.27648E+1
-1.89650E-1	-1.61236E-11	1.21651E-2	-1.89650E-1	-2.26029E+1	-3.23547E-12	1.30089E-2	-1.89650E-1	-2.25494E+1
-1.90300E-1	-1.59717E-11	1.25819E-2	-1.90300E-1	-2.25411E+1	-7.33216E-12	1.20127E-2	-1.90300E-1	-2.26843E+1
